Size,Area Type,City,Furnishing Status,Tenant Preferred,BHK,Bathroom,Rent
800.00,2.00,1.00,3.00,2.00,1.00,1.00,6500.00
475.00,1.00,1.00,3.00,2.00,2.00,1.00,4500.00
200.00,2.00,1.00,3.00,2.00,1.00,1.00,6000.00
400.00,2.00,1.00,3.00,2.00,1.00,1.00,10000.00
500.00,1.00,1.00,1.00,2.00,1.00,1.00,12000.00
550.00,2.00,1.00,3.00,2.00,2.00,1.00,12000.00
800.00,1.00,1.00,3.00,2.00,2.00,1.00,12000.00
1000.00,1.00,1.00,1.00,2.00,2.00,2.00,9000.00
400.00,2.00,1.00,2.00,1.00,1.00,1.00,5000.00
300.00,2.00,1.00,3.00,2.00,1.00,1.00,6000.00
450.00,2.00,1.00,3.00,2.00,2.00,1.00,5500.00
450.00,2.00,1.00,3.00,2.00,2.00,1.00,5500.00
1100.00,2.00,1.00,3.00,2.00,2.00,2.00,8500.00
450.00,1.00,1.00,3.00,2.00,1.00,1.00,5000.00
1100.00,2.00,1.00,3.00,1.00,2.00,2.00,23000.00
650.00,2.00,1.00,3.00,2.00,2.00,1.00,5500.00
780.00,2.00,1.00,3.00,1.00,2.00,1.00,8500.00
1100.00,1.00,1.00,2.00,2.00,3.00,2.00,22000.00
800.00,1.00,1.00,3.00,2.00,1.00,1.00,5500.00
500.00,1.00,1.00,2.00,2.00,1.00,2.00,7000.00
400.00,2.00,1.00,3.00,1.00,1.00,1.00,5000.00
450.00,2.00,1.00,3.00,2.00,1.00,1.00,5000.00
550.00,1.00,1.00,3.00,2.00,2.00,1.00,6500.00
600.00,2.00,1.00,3.00,2.00,2.00,1.00,8000.00
200.00,1.00,1.00,3.00,2.00,1.00,1.00,5500.00
500.00,2.00,1.00,2.00,2.00,2.00,1.00,6000.00
450.00,2.00,1.00,3.00,1.00,1.00,1.00,5500.00
1050.00,1.00,1.00,3.00,2.00,2.00,2.00,10000.00
1000.00,2.00,1.00,3.00,1.00,3.00,2.00,10000.00
1200.00,1.00,1.00,2.00,2.00,2.00,2.00,10000.00
1100.00,1.00,1.00,2.00,3.00,3.00,2.00,12000.00
220.00,1.00,1.00,3.00,2.00,1.00,1.00,5200.00
350.00,1.00,1.00,3.00,2.00,1.00,1.00,4000.00
1100.00,2.00,1.00,3.00,1.00,3.00,1.00,30000.00
800.00,1.00,1.00,3.00,2.00,2.00,1.00,5146.00
950.00,1.00,1.00,3.00,2.00,2.00,1.00,12000.00
1200.00,1.00,1.00,3.00,2.00,3.00,1.00,7000.00
700.00,1.00,1.00,2.00,2.00,2.00,1.00,8500.00
500.00,1.00,1.00,3.00,2.00,1.00,1.00,7000.00
570.00,1.00,1.00,3.00,2.00,2.00,1.00,9500.00
650.00,1.00,1.00,3.00,2.00,2.00,1.00,8000.00
1200.00,1.00,1.00,3.00,2.00,3.00,3.00,15000.00
960.00,1.00,1.00,3.00,2.00,5.00,2.00,22500.00
1250.00,1.00,1.00,2.00,2.00,2.00,2.00,12500.00
120.00,1.00,1.00,1.00,2.00,3.00,2.00,34000.00
950.00,2.00,1.00,2.00,2.00,3.00,2.00,14000.00
600.00,2.00,1.00,3.00,2.00,1.00,1.00,9500.00
750.00,1.00,1.00,3.00,2.00,2.00,1.00,7000.00
1200.00,1.00,1.00,3.00,2.00,3.00,2.00,20000.00
400.00,2.00,1.00,2.00,2.00,1.00,1.00,6500.00
600.00,2.00,1.00,1.00,2.00,1.00,1.00,7500.00
700.00,1.00,1.00,3.00,2.00,2.00,1.00,6500.00
850.00,1.00,1.00,2.00,2.00,2.00,1.00,9500.00
500.00,1.00,1.00,2.00,2.00,1.00,1.00,1800.00
650.00,2.00,1.00,3.00,2.00,2.00,1.00,7500.00
800.00,1.00,1.00,2.00,2.00,2.00,2.00,10000.00
830.00,1.00,1.00,3.00,2.00,3.00,2.00,15000.00
600.00,1.00,1.00,3.00,1.00,2.00,1.00,7000.00
800.00,1.00,1.00,3.00,2.00,2.00,1.00,6000.00
1200.00,1.00,1.00,2.00,3.00,2.00,2.00,14000.00
1000.00,1.00,1.00,1.00,2.00,2.00,2.00,22000.00
750.00,2.00,1.00,3.00,2.00,2.00,2.00,18000.00
800.00,2.00,1.00,3.00,1.00,2.00,2.00,10000.00
1200.00,1.00,1.00,3.00,2.00,2.00,2.00,6000.00
750.00,2.00,1.00,3.00,2.00,2.00,1.00,10000.00
1500.00,1.00,1.00,2.00,2.00,3.00,2.00,10000.00
300.00,1.00,1.00,3.00,2.00,1.00,1.00,5000.00
800.00,2.00,1.00,3.00,1.00,3.00,1.00,10000.00
450.00,1.00,1.00,3.00,2.00,2.00,2.00,7000.00
1200.00,1.00,1.00,1.00,2.00,4.00,2.00,10000.00
500.00,1.00,1.00,2.00,2.00,2.00,2.00,6000.00
900.00,2.00,1.00,2.00,2.00,2.00,2.00,18000.00
460.00,2.00,1.00,3.00,1.00,2.00,1.00,8000.00
530.00,1.00,1.00,2.00,3.00,2.00,1.00,8000.00
650.00,2.00,1.00,2.00,2.00,2.00,2.00,13000.00
700.00,2.00,1.00,2.00,1.00,2.00,2.00,20000.00
400.00,1.00,1.00,3.00,2.00,2.00,1.00,6000.00
1000.00,1.00,1.00,3.00,2.00,2.00,2.00,12000.00
400.00,2.00,1.00,2.00,1.00,1.00,1.00,10000.00
700.00,2.00,1.00,3.00,1.00,2.00,2.00,14000.00
850.00,2.00,1.00,2.00,1.00,2.00,2.00,10000.00
558.00,2.00,1.00,3.00,2.00,2.00,2.00,10500.00
800.00,1.00,1.00,3.00,2.00,2.00,1.00,6000.00
900.00,2.00,1.00,3.00,2.00,2.00,2.00,12000.00
1600.00,1.00,1.00,1.00,2.00,3.00,2.00,14000.00
150.00,2.00,1.00,3.00,1.00,1.00,1.00,3700.00
1600.00,2.00,1.00,3.00,1.00,3.00,2.00,40000.00
1000.00,1.00,1.00,3.00,2.00,3.00,1.00,25000.00
700.00,1.00,1.00,3.00,2.00,1.00,1.00,2200.00
175.00,1.00,1.00,3.00,2.00,1.00,1.00,3300.00
450.00,1.00,1.00,2.00,2.00,1.00,1.00,5000.00
1700.00,2.00,1.00,2.00,1.00,3.00,3.00,60000.00
425.00,2.00,1.00,3.00,2.00,2.00,1.00,6000.00
900.00,1.00,1.00,2.00,2.00,3.00,3.00,7000.00
400.00,2.00,1.00,3.00,2.00,1.00,1.00,5000.00
600.00,1.00,1.00,3.00,2.00,2.00,1.00,11000.00
721.00,1.00,1.00,1.00,2.00,2.00,2.00,10000.00
1150.00,2.00,1.00,3.00,2.00,3.00,2.00,22000.00
2210.00,2.00,1.00,3.00,2.00,3.00,3.00,65000.00
675.00,1.00,1.00,3.00,2.00,2.00,1.00,7500.00
1320.00,1.00,1.00,1.00,2.00,2.00,2.00,45000.00
250.00,2.00,1.00,3.00,2.00,1.00,1.00,5000.00
720.00,1.00,1.00,3.00,1.00,2.00,2.00,12000.00
1880.00,2.00,1.00,3.00,1.00,5.00,2.00,25000.00
850.00,2.00,1.00,2.00,2.00,3.00,3.00,18000.00
1050.00,2.00,1.00,3.00,2.00,2.00,2.00,25000.00
320.00,1.00,6.00,2.00,2.00,1.00,1.00,25000.00
750.00,2.00,6.00,1.00,2.00,2.00,2.00,70000.00
450.00,2.00,6.00,1.00,2.00,1.00,1.00,45000.00
1100.00,2.00,6.00,3.00,3.00,3.00,3.00,75000.00
640.00,1.00,6.00,1.00,2.00,1.00,1.00,14000.00
650.00,1.00,6.00,3.00,1.00,1.00,1.00,60000.00
800.00,2.00,6.00,3.00,2.00,2.00,2.00,160000.00
1600.00,2.00,6.00,2.00,2.00,4.00,5.00,300000.00
460.00,1.00,6.00,3.00,2.00,1.00,1.00,22000.00
1650.00,2.00,6.00,2.00,2.00,4.00,4.00,130000.00
480.00,2.00,6.00,2.00,1.00,1.00,2.00,33000.00
500.00,2.00,6.00,1.00,1.00,1.00,2.00,32000.00
490.00,2.00,6.00,2.00,1.00,1.00,2.00,30000.00
620.00,1.00,6.00,1.00,2.00,1.00,1.00,49000.00
518.00,2.00,6.00,2.00,2.00,2.00,2.00,28000.00
700.00,2.00,6.00,2.00,2.00,2.00,2.00,33500.00
777.00,2.00,6.00,2.00,2.00,2.00,2.00,85000.00
650.00,2.00,6.00,3.00,3.00,2.00,2.00,35000.00
1800.00,2.00,6.00,2.00,2.00,3.00,4.00,270000.00
2308.00,2.00,6.00,1.00,3.00,5.00,5.00,400000.00
425.00,2.00,6.00,3.00,2.00,1.00,2.00,21000.00
890.00,2.00,6.00,3.00,1.00,2.00,2.00,150000.00
270.00,1.00,6.00,3.00,2.00,1.00,1.00,22000.00
850.00,2.00,6.00,2.00,1.00,2.00,2.00,100000.00
888.00,2.00,6.00,2.00,2.00,2.00,2.00,60000.00
650.00,2.00,6.00,2.00,3.00,2.00,2.00,8000.00
275.00,2.00,6.00,3.00,1.00,1.00,1.00,20000.00
700.00,2.00,6.00,2.00,3.00,2.00,2.00,20000.00
375.00,1.00,6.00,3.00,2.00,1.00,1.00,25000.00
424.00,1.00,6.00,2.00,2.00,1.00,1.00,14000.00
400.00,1.00,6.00,1.00,2.00,1.00,2.00,19411.00
450.00,2.00,6.00,1.00,2.00,1.00,1.00,23000.00
2079.00,2.00,6.00,2.00,2.00,4.00,5.00,190000.00
586.00,1.00,6.00,2.00,2.00,2.00,1.00,32000.00
610.00,2.00,6.00,1.00,2.00,2.00,2.00,68000.00
488.00,2.00,6.00,2.00,2.00,1.00,2.00,30000.00
1200.00,2.00,6.00,2.00,2.00,3.00,3.00,110000.00
722.00,2.00,6.00,2.00,2.00,2.00,2.00,44000.00
450.00,2.00,6.00,3.00,2.00,1.00,1.00,20000.00
500.00,1.00,6.00,2.00,2.00,1.00,2.00,25000.00
680.00,2.00,6.00,1.00,1.00,2.00,2.00,40000.00
1150.00,2.00,6.00,3.00,2.00,2.00,2.00,43000.00
830.00,2.00,6.00,1.00,1.00,2.00,2.00,44000.00
550.00,2.00,6.00,1.00,2.00,1.00,1.00,75000.00
470.00,2.00,6.00,2.00,3.00,1.00,2.00,32000.00
410.00,2.00,6.00,2.00,3.00,1.00,2.00,16000.00
710.00,2.00,6.00,2.00,2.00,2.00,2.00,65000.00
750.00,2.00,6.00,2.00,2.00,2.00,2.00,45000.00
800.00,2.00,6.00,3.00,2.00,2.00,2.00,57000.00
435.00,2.00,6.00,3.00,2.00,1.00,2.00,27000.00
500.00,2.00,6.00,2.00,2.00,1.00,1.00,57000.00
800.00,2.00,6.00,1.00,2.00,2.00,2.00,55000.00
540.00,2.00,6.00,2.00,3.00,1.00,2.00,40000.00
1050.00,2.00,6.00,3.00,2.00,2.00,2.00,95000.00
700.00,2.00,6.00,2.00,2.00,2.00,2.00,85000.00
1600.00,2.00,6.00,2.00,2.00,4.00,4.00,300000.00
600.00,2.00,6.00,1.00,2.00,2.00,1.00,80000.00
300.00,1.00,6.00,3.00,2.00,1.00,2.00,13000.00
550.00,2.00,6.00,3.00,1.00,1.00,2.00,28000.00
932.00,2.00,6.00,2.00,2.00,3.00,3.00,89000.00
450.00,2.00,6.00,3.00,2.00,1.00,2.00,28000.00
600.00,2.00,6.00,3.00,2.00,2.00,2.00,13000.00
424.00,2.00,6.00,3.00,2.00,1.00,2.00,24000.00
560.00,2.00,6.00,1.00,1.00,2.00,2.00,38000.00
450.00,2.00,6.00,3.00,1.00,1.00,2.00,32000.00
3000.00,2.00,6.00,2.00,2.00,4.00,5.00,350000.00
600.00,2.00,6.00,1.00,3.00,1.00,2.00,40000.00
1400.00,2.00,6.00,1.00,1.00,3.00,3.00,150000.00
630.00,2.00,6.00,3.00,1.00,2.00,2.00,45000.00
1400.00,2.00,6.00,3.00,2.00,3.00,3.00,170000.00
320.00,1.00,6.00,1.00,3.00,1.00,1.00,30000.00
1000.00,2.00,6.00,3.00,1.00,2.00,2.00,210000.00
1150.00,2.00,6.00,3.00,2.00,3.00,3.00,75000.00
751.00,2.00,6.00,2.00,3.00,2.00,2.00,47000.00
570.00,2.00,6.00,1.00,3.00,2.00,2.00,14000.00
696.00,2.00,6.00,2.00,2.00,2.00,2.00,55000.00
1600.00,2.00,6.00,3.00,3.00,4.00,4.00,120000.00
2500.00,2.00,6.00,2.00,1.00,3.00,3.00,300000.00
1150.00,2.00,6.00,3.00,2.00,3.00,3.00,70000.00
1500.00,2.00,6.00,2.00,2.00,3.00,4.00,150000.00
950.00,2.00,6.00,1.00,2.00,3.00,3.00,62000.00
750.00,2.00,6.00,3.00,1.00,2.00,2.00,42000.00
715.00,2.00,6.00,1.00,2.00,2.00,2.00,130000.00
1337.00,2.00,6.00,1.00,2.00,3.00,3.00,170000.00
737.00,2.00,6.00,2.00,1.00,3.00,3.00,20000.00
750.00,2.00,6.00,3.00,1.00,2.00,2.00,41000.00
760.00,2.00,6.00,2.00,2.00,2.00,2.00,65000.00
750.00,2.00,6.00,2.00,2.00,2.00,2.00,50000.00
650.00,2.00,6.00,2.00,1.00,2.00,2.00,85000.00
1000.00,1.00,6.00,2.00,2.00,2.00,2.00,50000.00
570.00,2.00,6.00,3.00,2.00,1.00,1.00,30000.00
900.00,2.00,6.00,2.00,3.00,2.00,2.00,120000.00
760.00,2.00,6.00,3.00,3.00,2.00,2.00,60000.00
1500.00,2.00,6.00,3.00,2.00,3.00,4.00,110000.00
1150.00,2.00,6.00,3.00,3.00,3.00,3.00,84500.00
1100.00,2.00,6.00,2.00,3.00,3.00,3.00,80000.00
1000.00,2.00,6.00,1.00,2.00,3.00,3.00,50000.00
720.00,2.00,6.00,3.00,1.00,2.00,2.00,40000.00
365.00,2.00,6.00,1.00,3.00,1.00,1.00,34000.00
2000.00,2.00,6.00,1.00,2.00,4.00,4.00,220000.00
400.00,2.00,6.00,3.00,2.00,1.00,1.00,25000.00
1330.00,2.00,6.00,2.00,2.00,3.00,4.00,150000.00
850.00,2.00,6.00,2.00,3.00,3.00,3.00,85000.00
2000.00,2.00,6.00,1.00,2.00,4.00,5.00,180000.00
700.00,2.00,6.00,2.00,2.00,2.00,2.00,40000.00
900.00,2.00,6.00,2.00,1.00,2.00,2.00,50000.00
650.00,2.00,6.00,1.00,3.00,2.00,2.00,38000.00
2600.00,2.00,6.00,3.00,3.00,4.00,4.00,310000.00
680.00,2.00,6.00,3.00,2.00,2.00,2.00,50000.00
950.00,2.00,6.00,2.00,2.00,3.00,3.00,65000.00
1783.00,2.00,6.00,2.00,2.00,4.00,3.00,210000.00
1330.00,2.00,6.00,3.00,2.00,3.00,3.00,150000.00
565.00,1.00,6.00,3.00,2.00,1.00,2.00,32000.00
450.00,2.00,6.00,3.00,2.00,1.00,1.00,26000.00
710.00,2.00,6.00,2.00,2.00,2.00,2.00,60000.00
1514.00,2.00,6.00,2.00,2.00,3.00,4.00,190000.00
1080.00,2.00,6.00,3.00,2.00,3.00,3.00,100000.00
700.00,2.00,6.00,3.00,3.00,2.00,2.00,35000.00
890.00,2.00,6.00,3.00,2.00,3.00,2.00,68000.00
1250.00,2.00,6.00,2.00,2.00,3.00,3.00,150000.00
300.00,1.00,6.00,2.00,2.00,1.00,1.00,18000.00
720.00,2.00,6.00,3.00,2.00,2.00,2.00,55000.00
825.00,2.00,6.00,1.00,3.00,3.00,3.00,65000.00
500.00,2.00,6.00,1.00,2.00,2.00,2.00,80000.00
750.00,2.00,6.00,2.00,2.00,2.00,2.00,53000.00
750.00,2.00,6.00,2.00,2.00,2.00,2.00,80000.00
360.00,2.00,6.00,1.00,2.00,1.00,1.00,18000.00
1545.00,2.00,6.00,2.00,3.00,4.00,5.00,250000.00
400.00,2.00,6.00,3.00,2.00,1.00,1.00,17500.00
750.00,2.00,6.00,3.00,3.00,3.00,2.00,43000.00
432.00,2.00,6.00,3.00,3.00,1.00,2.00,13500.00
780.00,2.00,6.00,3.00,3.00,2.00,2.00,18000.00
695.00,2.00,6.00,2.00,2.00,2.00,1.00,75000.00
375.00,2.00,6.00,3.00,2.00,1.00,1.00,18000.00
1095.00,2.00,6.00,2.00,2.00,3.00,3.00,160000.00
475.00,2.00,6.00,2.00,3.00,1.00,2.00,32000.00
790.00,2.00,6.00,3.00,2.00,2.00,2.00,55000.00
661.00,2.00,6.00,2.00,2.00,2.00,2.00,47000.00
700.00,2.00,6.00,2.00,2.00,2.00,2.00,35000.00
420.00,2.00,6.00,2.00,3.00,1.00,1.00,15000.00
750.00,2.00,6.00,3.00,2.00,2.00,2.00,50000.00
950.00,1.00,6.00,2.00,2.00,2.00,3.00,25500.00
1880.00,2.00,6.00,1.00,3.00,5.00,5.00,350000.00
1350.00,2.00,6.00,1.00,2.00,3.00,3.00,55000.00
330.00,1.00,6.00,2.00,3.00,1.00,1.00,25000.00
750.00,2.00,6.00,3.00,2.00,2.00,2.00,50000.00
925.00,2.00,6.00,1.00,2.00,2.00,3.00,65000.00
1150.00,2.00,6.00,2.00,3.00,3.00,3.00,50000.00
1105.00,2.00,6.00,3.00,2.00,3.00,3.00,65000.00
1050.00,2.00,6.00,1.00,1.00,3.00,3.00,160000.00
410.00,2.00,6.00,2.00,1.00,1.00,1.00,25000.00
460.00,2.00,6.00,3.00,2.00,1.00,2.00,32000.00
600.00,1.00,6.00,2.00,2.00,1.00,1.00,21000.00
570.00,1.00,6.00,1.00,2.00,1.00,2.00,20000.00
720.00,2.00,6.00,1.00,2.00,2.00,2.00,55000.00
500.00,2.00,6.00,2.00,1.00,1.00,2.00,32000.00
1460.00,2.00,6.00,2.00,2.00,4.00,4.00,150000.00
415.00,2.00,6.00,3.00,1.00,1.00,2.00,30000.00
1400.00,2.00,6.00,2.00,2.00,3.00,3.00,150000.00
270.00,2.00,6.00,3.00,2.00,1.00,1.00,27000.00
585.00,2.00,6.00,2.00,2.00,2.00,2.00,47000.00
1755.00,2.00,6.00,3.00,3.00,4.00,4.00,150000.00
550.00,2.00,6.00,1.00,3.00,1.00,2.00,27000.00
1300.00,2.00,6.00,2.00,2.00,3.00,4.00,160000.00
1200.00,1.00,6.00,1.00,2.00,2.00,2.00,100000.00
600.00,2.00,6.00,2.00,2.00,2.00,2.00,45002.00
700.00,2.00,6.00,2.00,2.00,2.00,2.00,48000.00
385.00,2.00,6.00,3.00,2.00,1.00,1.00,18000.00
500.00,2.00,6.00,2.00,1.00,1.00,1.00,7500.00
850.00,2.00,6.00,2.00,2.00,2.00,2.00,50000.00
900.00,2.00,6.00,2.00,3.00,3.00,2.00,55000.00
400.00,2.00,6.00,3.00,2.00,1.00,1.00,26000.00
600.00,2.00,6.00,3.00,1.00,2.00,2.00,17000.00
750.00,2.00,6.00,2.00,3.00,2.00,2.00,40000.00
628.00,2.00,6.00,3.00,2.00,2.00,2.00,43000.00
1330.00,2.00,6.00,3.00,1.00,3.00,4.00,140000.00
1064.00,2.00,6.00,3.00,2.00,3.00,3.00,140000.00
1200.00,2.00,6.00,1.00,3.00,3.00,3.00,120000.00
2200.00,2.00,6.00,1.00,2.00,4.00,4.00,400000.00
630.00,2.00,6.00,2.00,3.00,2.00,2.00,21000.00
650.00,2.00,6.00,3.00,2.00,2.00,2.00,40000.00
845.00,1.00,6.00,1.00,2.00,2.00,2.00,40000.00
1915.00,1.00,6.00,2.00,2.00,3.00,3.00,230000.00
900.00,1.00,6.00,2.00,2.00,2.00,2.00,20000.00
807.00,2.00,6.00,3.00,1.00,2.00,2.00,60000.00
1100.00,1.00,6.00,2.00,2.00,2.00,2.00,35000.00
1600.00,1.00,6.00,2.00,2.00,3.00,5.00,300000.00
790.00,1.00,6.00,3.00,2.00,2.00,2.00,6500.00
380.00,2.00,6.00,3.00,2.00,1.00,1.00,15000.00
650.00,2.00,6.00,3.00,3.00,2.00,2.00,38000.00
800.00,2.00,6.00,2.00,3.00,2.00,2.00,35000.00
830.00,1.00,6.00,2.00,2.00,2.00,2.00,32000.00
410.00,2.00,6.00,3.00,1.00,1.00,1.00,16000.00
428.00,2.00,6.00,2.00,2.00,1.00,2.00,33000.00
550.00,1.00,6.00,2.00,2.00,1.00,1.00,8500.00
630.00,2.00,6.00,3.00,1.00,2.00,2.00,60000.00
550.00,1.00,6.00,3.00,1.00,1.00,2.00,20000.00
450.00,2.00,6.00,3.00,2.00,1.00,2.00,38000.00
750.00,2.00,6.00,3.00,2.00,2.00,2.00,100000.00
800.00,2.00,6.00,2.00,2.00,2.00,2.00,65000.00
1050.00,2.00,6.00,1.00,3.00,3.00,3.00,80000.00
850.00,2.00,6.00,1.00,1.00,2.00,2.00,85000.00
2500.00,2.00,6.00,2.00,2.00,4.00,4.00,600000.00
2000.00,2.00,6.00,1.00,2.00,3.00,3.00,150000.00
1330.00,2.00,6.00,2.00,2.00,3.00,4.00,130000.00
950.00,2.00,6.00,3.00,2.00,3.00,3.00,55000.00
435.00,2.00,6.00,2.00,1.00,1.00,2.00,23000.00
1300.00,2.00,6.00,2.00,1.00,3.00,4.00,95000.00
650.00,1.00,6.00,3.00,2.00,2.00,2.00,40000.00
1550.00,2.00,6.00,2.00,2.00,3.00,3.00,180000.00
380.00,2.00,6.00,2.00,2.00,1.00,1.00,25000.00
1454.00,2.00,6.00,3.00,2.00,4.00,4.00,140000.00
860.00,2.00,6.00,2.00,3.00,2.00,2.00,55000.00
680.00,2.00,6.00,2.00,2.00,2.00,2.00,46000.00
433.00,2.00,6.00,3.00,1.00,1.00,2.00,22000.00
710.00,2.00,6.00,2.00,2.00,2.00,2.00,55100.00
700.00,2.00,6.00,1.00,1.00,2.00,2.00,65000.00
550.00,2.00,6.00,3.00,2.00,1.00,1.00,33000.00
2700.00,2.00,6.00,2.00,2.00,4.00,5.00,320000.00
350.00,1.00,6.00,3.00,2.00,1.00,1.00,33000.00
490.00,1.00,6.00,2.00,2.00,1.00,1.00,25000.00
1225.00,2.00,6.00,1.00,2.00,3.00,3.00,300000.00
1286.00,2.00,6.00,3.00,2.00,3.00,5.00,100000.00
425.00,2.00,6.00,3.00,2.00,1.00,2.00,33000.00
550.00,2.00,6.00,2.00,1.00,2.00,2.00,35000.00
1224.00,2.00,6.00,3.00,3.00,3.00,3.00,130000.00
950.00,2.00,6.00,3.00,2.00,3.00,3.00,80000.00
425.00,2.00,6.00,2.00,1.00,1.00,2.00,10000.00
1000.00,2.00,6.00,1.00,2.00,3.00,3.00,92500.00
710.00,2.00,6.00,2.00,2.00,2.00,2.00,57000.00
1300.00,2.00,6.00,2.00,2.00,3.00,3.00,170000.00
433.00,2.00,6.00,2.00,2.00,1.00,2.00,29999.00
650.00,2.00,6.00,1.00,1.00,2.00,2.00,42000.00
1650.00,2.00,6.00,1.00,1.00,3.00,4.00,330000.00
600.00,1.00,6.00,2.00,2.00,2.00,1.00,24000.00
850.00,1.00,6.00,2.00,3.00,2.00,2.00,35000.00
305.00,2.00,6.00,3.00,1.00,1.00,1.00,14000.00
490.00,2.00,6.00,1.00,2.00,2.00,2.00,45000.00
690.00,2.00,6.00,2.00,1.00,2.00,2.00,36000.00
635.00,2.00,6.00,3.00,2.00,2.00,2.00,53500.00
1100.00,2.00,6.00,1.00,2.00,3.00,2.00,80000.00
250.00,1.00,6.00,3.00,2.00,1.00,1.00,7500.00
1200.00,2.00,6.00,1.00,2.00,3.00,3.00,140000.00
750.00,2.00,6.00,3.00,1.00,2.00,2.00,95000.00
1100.00,2.00,6.00,1.00,2.00,3.00,3.00,130000.00
700.00,2.00,6.00,2.00,2.00,2.00,2.00,45000.00
1150.00,2.00,6.00,3.00,2.00,2.00,2.00,110000.00
1379.00,2.00,6.00,3.00,2.00,3.00,3.00,120000.00
500.00,2.00,6.00,1.00,2.00,1.00,1.00,60000.00
1400.00,1.00,6.00,3.00,2.00,3.00,3.00,120000.00
390.00,2.00,6.00,3.00,2.00,1.00,1.00,40000.00
935.00,1.00,6.00,1.00,2.00,2.00,2.00,50000.00
535.00,2.00,6.00,3.00,2.00,2.00,2.00,36000.00
1250.00,2.00,6.00,2.00,2.00,3.00,3.00,150000.00
3700.00,2.00,6.00,1.00,2.00,4.00,4.00,230000.00
350.00,2.00,6.00,3.00,1.00,1.00,2.00,25000.00
1350.00,2.00,6.00,2.00,3.00,3.00,4.00,190000.00
1550.00,2.00,6.00,2.00,2.00,3.00,3.00,61000.00
1100.00,2.00,6.00,1.00,2.00,3.00,3.00,70000.00
950.00,2.00,6.00,3.00,2.00,3.00,3.00,42000.00
400.00,2.00,6.00,3.00,2.00,1.00,1.00,27000.00
700.00,2.00,6.00,1.00,1.00,2.00,2.00,60000.00
850.00,1.00,6.00,1.00,2.00,3.00,2.00,85000.00
900.00,2.00,6.00,1.00,2.00,2.00,2.00,75000.00
1208.00,2.00,6.00,3.00,1.00,3.00,3.00,200000.00
1150.00,2.00,6.00,2.00,2.00,3.00,3.00,170000.00
1600.00,2.00,6.00,2.00,2.00,3.00,4.00,180000.00
700.00,2.00,6.00,1.00,2.00,2.00,2.00,55000.00
3200.00,2.00,6.00,2.00,2.00,5.00,5.00,600000.00
330.00,1.00,6.00,3.00,2.00,1.00,1.00,18000.00
225.00,1.00,6.00,3.00,2.00,1.00,1.00,19000.00
1050.00,2.00,6.00,1.00,2.00,3.00,3.00,150000.00
225.00,2.00,6.00,2.00,1.00,1.00,1.00,18500.00
463.00,2.00,6.00,1.00,2.00,1.00,2.00,35000.00
1900.00,2.00,6.00,1.00,2.00,4.00,3.00,200000.00
1500.00,1.00,6.00,1.00,2.00,2.00,4.00,150000.00
1000.00,2.00,6.00,2.00,2.00,2.00,2.00,70000.00
450.00,2.00,6.00,2.00,1.00,1.00,2.00,35000.00
700.00,2.00,6.00,3.00,1.00,2.00,2.00,45000.00
355.00,2.00,6.00,3.00,2.00,1.00,1.00,30000.00
1325.00,2.00,6.00,1.00,2.00,3.00,3.00,50000.00
950.00,1.00,6.00,1.00,2.00,2.00,2.00,50000.00
600.00,1.00,6.00,2.00,2.00,1.00,1.00,42000.00
905.00,2.00,6.00,2.00,2.00,2.00,2.00,19500.00
1500.00,2.00,6.00,1.00,2.00,3.00,3.00,90000.00
455.00,2.00,6.00,3.00,2.00,1.00,1.00,60000.00
850.00,2.00,6.00,2.00,1.00,2.00,2.00,55000.00
1100.00,1.00,6.00,3.00,3.00,3.00,2.00,40000.00
430.00,2.00,6.00,3.00,2.00,1.00,2.00,40000.00
650.00,2.00,6.00,2.00,2.00,2.00,2.00,36000.00
795.00,2.00,6.00,3.00,2.00,2.00,2.00,45000.00
800.00,2.00,6.00,1.00,2.00,2.00,2.00,100000.00
700.00,1.00,6.00,1.00,2.00,1.00,1.00,42000.00
450.00,2.00,6.00,1.00,3.00,1.00,2.00,45000.00
575.00,2.00,6.00,2.00,2.00,2.00,2.00,40000.00
650.00,2.00,6.00,1.00,1.00,2.00,3.00,50000.00
200.00,1.00,6.00,1.00,2.00,1.00,1.00,11000.00
1200.00,1.00,6.00,2.00,2.00,2.00,2.00,50000.00
656.00,1.00,6.00,3.00,2.00,1.00,2.00,34000.00
1600.00,2.00,6.00,2.00,3.00,3.00,3.00,93000.00
950.00,2.00,6.00,3.00,3.00,3.00,3.00,69999.00
719.00,2.00,6.00,2.00,3.00,2.00,2.00,48000.00
1100.00,2.00,6.00,3.00,1.00,3.00,3.00,55000.00
3064.00,2.00,6.00,2.00,3.00,4.00,4.00,1000000.00
650.00,2.00,6.00,2.00,2.00,2.00,2.00,40000.00
1450.00,2.00,6.00,2.00,2.00,3.00,5.00,130000.00
720.00,2.00,6.00,2.00,2.00,2.00,2.00,75000.00
670.00,1.00,6.00,2.00,2.00,2.00,2.00,23000.00
1350.00,2.00,6.00,1.00,1.00,3.00,3.00,200000.00
925.00,2.00,6.00,3.00,1.00,3.00,2.00,55000.00
1450.00,2.00,6.00,3.00,2.00,4.00,4.00,80000.00
1550.00,2.00,6.00,1.00,2.00,3.00,3.00,220000.00
420.00,2.00,6.00,2.00,3.00,1.00,2.00,40000.00
